,state_cat,account_length,area_code_cat,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,churn_predict,churn_proba
1196,44,124,2,0,0,0,234.2,110,39.81,199.0,121,16.92,246.4,135,11.09,7.1,4,1.92,0,0,0,0.343123170280089
1197,49,105,2,0,0,0,101.5,83,17.26,193.8,83,16.47,214.3,113,9.64,11.7,4,3.16,3,0,0,0.43881003443469807
1198,14,143,1,0,1,26,119.6,133,20.33,247.0,136,21.0,227.3,54,10.23,13.0,3,3.51,1,0,0,0.09398167150271942
1199,23,162,0,0,0,0,221.9,66,37.72,112.7,109,9.58,176.5,141,7.94,10.7,6,2.89,1,0,0,0.4731013625092912
1200,11,56,1,0,0,0,158.2,85,26.89,197.9,91,16.82,159.9,133,7.2,7.7,7,2.08,1,0,0,0.28494825108568717
1201,7,105,2,0,0,0,193.2,139,32.84,260.3,104,22.13,226.4,133,10.19,7.8,2,2.11,1,0,0,0.38374044430422544
1202,13,73,2,0,1,33,217.7,108,37.01,245.7,106,20.88,242.9,100,10.93,8.8,6,2.38,1,0,0,0.26601866940289776
1203,27,54,0,0,0,0,199.8,94,33.97,308.0,112,26.18,162.6,99,7.32,10.1,4,2.73,0,0,0,0.2519760591722635
1204,1,98,2,0,0,0,171.9,77,29.22,235.3,90,20.0,140.3,125,6.31,14.6,4,3.94,2,0,0,0.4883101629782503
1205,37,100,1,0,1,31,67.7,67,11.51,147.1,116,12.5,288.3,103,12.97,12.3,2,3.32,6,1,1,0.6376107389419601
1206,14,107,0,0,0,0,228.2,90,38.79,214.2,123,18.21,183.1,79,8.24,10.5,4,2.84,4,0,1,0.8877881850413968
1207,49,167,2,0,0,0,191.5,93,32.56,163.8,76,13.92,189.1,103,8.51,14.1,9,3.81,1,0,0,0.37862665231599685
1208,23,49,1,0,0,0,171.5,86,29.16,188.8,85,16.05,155.1,82,6.98,8.5,2,2.3,2,0,0,0.48703566597757236
1209,18,34,0,0,0,0,151.1,92,25.69,211.7,86,17.99,205.8,72,9.26,9.8,4,2.65,0,0,0,0.1532728580783943
1210,46,109,1,0,0,0,134.3,99,22.83,203.9,103,17.33,297.7,91,13.4,7.6,2,2.05,3,0,1,0.5429679115729371
1211,14,109,2,0,0,0,117.8,64,20.03,216.2,84,18.38,148.4,59,6.68,10.9,5,2.94,1,0,0,0.19228081786448964
1212,16,39,0,0,0,0,181.2,71,30.8,344.9,108,29.32,213.6,145,9.61,12.1,2,3.27,3,0,1,0.6836073248860584
1213,44,90,1,0,0,0,152.3,91,25.89,165.0,120,14.03,294.3,73,13.24,9.0,3,2.43,2,0,0,0.42635917208301466
1214,17,114,0,0,0,0,204.4,91,34.75,239.6,136,20.37,235.0,64,10.58,11.5,3,3.11,2,0,1,0.5909020859170725
1215,26,113,1,0,0,0,283.9,98,48.26,137.1,91,11.65,159.0,110,7.15,11.3,5,3.05,2,0,1,0.7992378496333533
1216,19,19,1,0,1,29,142.7,94,24.26,129.9,60,11.04,165.3,65,7.44,10.0,4,2.7,0,0,0,0.06477067519683835
1217,31,94,1,0,0,0,145.4,92,24.72,172.8,103,14.69,183.9,43,8.28,9.3,3,2.51,2,0,0,0.4049901599135984
1218,50,69,1,0,0,0,211.7,94,35.99,236.1,124,20.07,252.7,90,11.37,7.2,2,1.94,4,0,1,0.865054891989409
1219,46,90,1,0,0,0,192.6,129,32.74,191.6,100,16.29,203.1,105,9.14,11.4,2,3.08,3,0,1,0.7141816117416628
1220,1,48,0,0,0,0,52.0,60,8.84,132.0,79,11.22,185.8,85,8.36,12.3,2,3.32,2,0,0,0.17138828609002843
1221,8,122,1,0,1,30,237.7,94,40.41,154.7,91,13.15,223.1,98,10.04,9.5,3,2.57,1,0,0,0.318676112490145
1222,49,123,0,0,1,31,203.6,108,34.61,156.9,112,13.34,236.2,114,10.63,12.0,5,3.24,1,0,0,0.23241394464313922
1223,12,81,2,0,0,0,192.4,79,32.71,212.7,106,18.08,244.8,83,11.02,8.3,5,2.24,1,0,0,0.38133067336094395
1224,38,43,0,0,0,0,212.5,88,36.13,274.1,145,23.3,194.6,52,8.76,8.6,6,2.32,0,0,0,0.2837082258275396
1225,42,25,1,0,0,0,114.4,114,19.45,201.1,97,17.09,238.4,121,10.73,11.6,4,3.13,3,0,0,0.4796405944672446
1226,30,170,1,0,0,0,222.8,82,37.88,148.2,105,12.6,231.1,75,10.4,13.3,5,3.59,1,0,0,0.47596327417303097
1227,17,129,1,0,0,0,207.7,75,35.31,191.3,116,16.26,226.7,98,10.2,11.6,6,3.13,2,0,1,0.6010350792809152
1228,21,82,1,0,1,23,249.4,117,42.4,195.8,100,16.64,162.2,94,7.3,12.3,2,3.32,1,0,0,0.35190965870877755
1229,23,132,2,0,1,33,157.9,84,26.84,163.9,109,13.93,215.4,87,9.69,11.5,3,3.11,3,0,0,0.4060313653208694
1230,32,42,1,0,0,0,137.9,160,23.44,234.9,107,19.97,166.6,70,7.5,14.3,3,3.86,5,1,1,0.834151538495682
1231,30,8,1,0,0,0,176.0,97,29.92,234.2,136,19.91,193.5,134,8.71,8.5,5,2.3,1,0,0,0.3333552044633114
1232,43,145,2,0,0,0,158.8,120,27.0,352.1,145,29.93,177.6,140,7.99,6.2,6,1.67,2,0,0,0.4467456035242557
1233,1,131,1,0,0,0,234.0,117,39.78,209.4,143,17.8,258.8,105,11.65,9.8,3,2.65,1,0,1,0.5116502621648364
1234,47,105,1,0,0,0,132.3,105,22.49,144.5,89,12.28,195.5,127,8.8,5.4,3,1.46,0,0,0,0.12467225249810479
1235,23,90,0,0,1,32,276.6,76,47.02,138.3,90,11.76,279.6,88,12.58,6.8,3,1.84,3,0,1,0.7564571077186888
1236,31,124,1,0,0,0,108.2,92,18.39,214.3,83,18.22,185.5,155,8.35,13.2,11,3.56,4,1,1,0.6313511141663112
1237,30,82,0,0,0,0,156.0,94,26.52,295.6,118,25.13,196.9,84,8.86,14.3,3,3.86,0,0,0,0.16155946137997626
1238,46,76,0,0,0,0,208.5,124,35.45,173.0,117,14.71,221.1,95,9.95,9.8,3,2.65,0,0,0,0.27345722126642535
1239,30,98,1,0,0,0,243.4,88,41.38,147.1,155,12.5,156.4,80,7.04,9.7,4,2.62,2,0,1,0.703715123850531
1240,20,80,2,1,0,0,275.4,89,46.82,186.7,66,15.87,201.3,87,9.06,9.4,2,2.54,0,1,1,0.8991185079841544
1241,18,57,1,0,0,0,198.1,89,33.68,214.2,105,18.21,109.5,106,4.93,7.0,3,1.89,1,0,0,0.3986211908413303
1242,40,137,2,0,0,0,109.8,112,18.67,223.5,88,19.0,247.5,96,11.14,17.8,2,4.81,1,0,0,0.17693112069805264
1243,2,87,2,0,0,0,120.5,99,20.49,210.0,81,17.85,224.7,141,10.11,8.6,2,2.32,2,0,0,0.33131176602945783
1244,49,131,2,0,0,0,256.6,96,43.62,225.2,113,19.14,190.2,91,8.56,11.1,3,3.0,1,1,1,0.5829319716017944
1245,16,158,1,1,0,0,200.0,98,34.0,205.4,106,17.46,323.7,96,14.57,8.9,2,2.4,0,1,1,0.7731023910307769
1246,2,116,0,0,0,0,85.8,88,14.59,115.8,112,9.84,195.9,91,8.82,11.0,2,2.97,1,0,0,0.13665618152178768
1247,30,136,2,0,1,19,174.0,96,29.58,217.2,126,18.46,220.3,97,9.91,11.4,3,3.08,1,0,0,0.17190137733837976
1248,43,149,2,0,0,0,221.4,95,37.64,198.7,63,16.89,106.2,70,4.78,10.0,3,2.7,1,0,0,0.47151216295015935
1249,43,108,1,0,0,0,133.1,52,22.63,256.3,103,21.79,247.2,118,11.12,11.9,3,3.21,3,0,1,0.5391679220703992
1250,38,25,1,0,0,0,195.2,77,33.18,193.4,81,16.44,231.8,59,10.43,12.2,4,3.29,2,0,1,0.5622677409433045
1251,21,104,1,0,0,0,246.4,108,41.89,205.5,102,17.47,208.1,125,9.36,14.1,8,3.81,2,0,1,0.7116293144453216
1252,50,25,0,0,0,0,199.2,80,33.86,123.2,84,10.47,82.3,77,3.7,9.6,4,2.59,2,0,1,0.5747802292032161
1253,17,140,0,0,1,24,235.4,92,40.02,160.9,71,13.68,211.9,99,9.54,8.9,2,2.4,3,0,1,0.6474708244344216
1254,50,46,2,1,1,27,170.9,73,29.05,184.7,77,15.7,130.8,94,5.89,6.1,7,1.65,2,0,1,0.8019116492409177
1255,39,106,1,0,0,0,155.9,90,26.5,198.0,101,16.83,189.1,95,8.51,8.0,2,2.16,2,0,0,0.43762376526361413
1256,18,81,1,0,1,43,102.4,102,17.41,225.3,104,19.15,182.3,97,8.2,7.1,5,1.92,2,0,0,0.14347292252203087
1257,11,33,1,0,0,0,200.5,117,34.09,159.9,111,13.59,196.2,84,8.83,16.3,6,4.4,3,0,1,0.7342955960582273
1258,17,77,1,0,1,32,192.2,101,32.67,165.4,84,14.06,230.2,129,10.36,8.0,6,2.16,1,0,0,0.20749169421591115
1259,8,87,1,0,1,28,202.7,124,34.46,248.9,98,21.16,184.7,50,8.31,14.7,6,3.97,1,0,0,0.2303726844767198
1260,41,72,1,0,1,38,84.3,116,14.33,267.2,127,22.71,167.7,75,7.55,8.3,6,2.24,4,1,0,0.3496836984126826
1261,25,45,1,0,1,18,168.0,127,28.56,155.5,76,13.22,152.7,127,6.87,11.8,5,3.19,0,0,0,0.08728103804101313
1262,48,41,0,1,1,31,278.1,86,47.28,268.1,103,22.79,241.5,77,10.87,11.3,4,3.05,0,0,1,0.7970962357025893
1263,46,122,0,0,0,0,128.3,89,21.81,237.7,62,20.2,166.6,128,7.5,11.2,5,3.02,1,0,0,0.2139372448799616
1264,19,92,0,0,1,21,227.8,107,38.73,156.4,70,13.29,259.7,72,11.69,12.4,3,3.35,0,0,0,0.17013347165863785
1265,37,65,0,1,0,0,54.8,74,9.32,239.8,93,20.38,214.4,91,9.65,13.4,5,3.62,1,1,1,0.5181878616198766
1266,19,57,1,0,1,24,140.2,102,23.83,170.1,107,14.46,143.7,102,6.47,14.0,1,3.78,1,0,0,0.11886174295893567
1267,26,127,0,0,0,0,271.2,110,46.1,213.5,80,18.15,201.8,102,9.08,13.2,4,3.56,0,1,0,0.4557272273162822
1268,0,121,1,0,0,0,180.0,116,30.6,196.4,112,16.69,280.3,95,12.61,10.1,5,2.73,2,0,1,0.5141285451801844
1269,25,117,1,0,0,0,189.8,122,32.27,235.6,94,20.03,270.8,120,12.19,12.7,2,3.43,1,0,0,0.37353970080170273
1270,37,37,0,0,0,0,257.3,117,43.74,134.5,92,11.43,306.2,102,13.78,8.2,5,2.21,3,0,1,0.8507990881672028
1271,45,162,2,0,0,0,103.3,93,17.56,210.6,87,17.9,187.2,118,8.42,11.4,6,3.08,1,0,0,0.16518113459436548
1272,3,193,1,0,0,0,208.1,115,35.38,178.0,104,15.13,195.9,95,8.82,12.4,9,3.35,3,0,1,0.7527713616466979
1273,44,80,1,0,0,0,195.1,65,33.17,214.0,80,18.19,124.4,96,5.6,9.2,6,2.48,2,0,1,0.5619538424288997
1274,49,176,1,0,0,0,162.6,97,27.64,227.8,107,19.36,218.8,92,9.85,11.3,4,3.05,1,0,0,0.29651780025390617
1275,23,76,1,0,0,0,168.4,74,28.63,161.0,83,13.69,147.4,117,6.63,8.0,4,2.16,1,0,0,0.3121752188475427
1276,3,89,2,0,1,24,197.8,84,33.63,223.2,117,18.97,201.7,132,9.08,5.7,4,1.54,1,0,0,0.21948048923458668
1277,39,128,2,0,0,0,212.4,118,36.11,148.6,108,12.63,214.8,98,9.67,9.8,5,2.65,1,0,0,0.44303603122646856
1278,32,138,0,0,0,0,63.7,114,10.83,212.2,132,18.04,247.6,114,11.14,8.8,4,2.38,0,0,0,0.05605432860637666
1279,11,90,0,0,0,0,193.8,90,32.95,206.6,98,17.56,153.3,120,6.9,10.1,9,2.73,3,0,1,0.7172951455650318
1280,34,57,2,0,1,25,144.0,81,24.48,187.2,112,15.91,158.6,122,7.14,8.5,6,2.3,3,0,0,0.3640892882987767
1281,32,177,0,0,1,29,189.0,91,32.13,303.1,96,25.76,163.6,116,7.36,15.7,1,4.24,3,0,1,0.5040533486567833
1282,46,67,0,0,1,33,127.5,126,21.68,296.1,129,25.17,200.9,91,9.04,13.0,3,3.51,1,0,0,0.10291814002698178
1283,22,98,1,0,1,23,168.9,98,28.71,226.3,117,19.24,165.5,96,7.45,14.3,3,3.86,0,0,0,0.08819970887915586
1284,15,140,1,0,0,0,204.7,100,34.8,126.8,107,10.78,202.8,115,9.13,12.1,4,3.27,2,0,1,0.59182660443241
1285,35,43,2,0,0,0,203.5,125,34.6,116.4,92,9.89,184.4,118,8.3,13.6,5,3.67,1,0,0,0.41523905523196
1286,17,133,1,0,0,0,226.8,87,38.56,127.9,93,10.87,160.1,89,7.2,9.2,3,2.48,0,0,0,0.32217871873970155
1287,27,166,1,0,1,26,152.1,114,25.86,89.3,67,7.59,194.6,111,8.76,7.5,6,2.03,0,0,0,0.07242224221066343
1288,17,86,0,0,0,0,139.1,95,23.65,146.2,82,12.43,186.8,120,8.41,11.8,5,3.19,2,0,0,0.38578676491122754
1289,50,117,0,0,0,0,150.5,121,25.59,345.1,132,29.33,183.9,97,8.28,8.3,2,2.24,0,0,0,0.15228245880326927
1290,45,86,1,0,0,0,231.9,73,39.42,165.9,123,14.1,225.7,86,10.16,11.5,3,3.11,3,0,1,0.8048618551174012
1291,1,74,1,0,0,0,207.1,79,35.21,182.0,100,15.47,233.7,73,10.52,7.4,8,2.0,1,0,0,0.4264282514044951
1292,23,178,2,0,0,0,225.4,104,38.32,110.7,90,9.41,134.1,109,6.03,15.3,5,4.13,2,1,1,0.6537362237075588
1293,9,95,0,0,1,45,116.4,115,19.79,283.7,123,24.11,285.2,103,12.83,12.8,4,3.46,1,0,0,0.09056394699727169
1294,4,85,1,0,0,0,195.7,104,33.27,182.9,121,15.55,324.7,110,14.61,8.6,9,2.32,0,0,0,0.24224929778061496
1295,17,81,2,0,0,0,79.4,99,13.5,144.7,90,12.3,204.7,114,9.21,9.1,5,2.46,0,0,0,0.06763937434334008
1296,2,41,1,0,0,0,102.9,114,17.49,107.9,119,9.17,277.6,99,12.49,11.0,4,2.97,6,1,1,0.8661759495169317
1297,46,217,2,0,0,0,99.7,74,16.95,183.1,97,15.56,220.3,73,9.91,14.4,4,3.89,0,0,0,0.08590841227328147
1298,20,79,1,0,0,0,213.4,107,36.28,176.2,82,14.98,180.1,125,8.1,7.9,4,2.13,0,0,0,0.2860464287528581
1299,6,15,1,0,0,0,185.1,103,31.47,193.8,148,16.47,305.2,79,13.73,13.2,6,3.56,5,0,1,0.9017896230876024
1300,22,96,1,0,0,0,166.5,101,28.31,78.3,108,6.66,221.9,112,9.99,11.5,10,3.11,3,0,1,0.6417423488852728
1301,38,140,1,0,0,0,220.1,100,37.42,182.2,112,15.49,250.3,98,11.26,11.6,8,3.13,1,0,0,0.46738302536616705
1302,5,102,1,1,0,0,78.4,117,13.33,214.7,113,18.25,119.5,75,5.38,7.2,5,1.94,0,0,0,0.41950174055622114
1303,4,67,2,0,0,0,102.8,93,17.48,137.8,91,11.71,158.9,110,7.15,8.9,5,2.4,1,0,0,0.16430373354949362
1304,31,136,1,1,1,22,160.3,115,27.25,273.2,88,23.22,203.2,89,9.14,11.7,2,3.16,0,1,0,0.4665431221089989
1305,17,105,1,0,0,0,181.3,134,30.82,136.0,84,11.56,271.2,122,12.2,10.3,3,2.78,1,0,0,0.3485408390047048
1306,24,38,2,0,0,0,281.1,113,47.79,236.1,82,20.07,230.1,60,10.35,10.9,3,2.94,1,1,1,0.6563934194637681
1307,4,91,2,0,0,0,172.5,56,29.33,276.5,70,23.5,180.9,90,8.14,6.9,2,1.86,3,0,1,0.6591370174750819
1308,6,110,1,0,0,0,251.3,91,42.72,207.2,95,17.61,249.0,70,11.21,12.9,2,3.48,1,1,1,0.5664131621254345
1309,14,74,0,0,0,0,141.9,103,24.12,201.0,110,17.09,211.2,117,9.5,10.9,11,2.94,1,0,0,0.24454575288086766
1310,39,79,1,0,1,30,148.0,96,25.16,149.6,128,12.72,220.3,99,9.91,9.7,5,2.62,3,0,0,0.37597961387299406
1311,42,114,1,1,0,0,200.7,72,34.12,271.2,79,23.05,188.2,97,8.47,13.4,7,3.62,2,1,1,0.9328912195882477
1312,49,44,2,0,0,0,238.3,83,40.51,193.7,112,16.46,167.7,79,7.55,9.4,6,2.54,5,0,1,0.9476341837424819
1313,25,107,1,0,0,0,220.1,103,37.42,200.4,94,17.03,272.6,147,12.27,7.4,5,2.0,2,0,1,0.6382816187879553
1314,48,104,2,0,1,15,124.7,99,21.2,188.3,108,16.01,208.6,95,9.39,8.0,3,2.16,0,0,0,0.05217888283448739
1315,40,98,1,0,0,0,147.0,101,24.99,202.5,89,17.21,250.8,97,11.29,9.2,3,2.48,1,0,0,0.2567598712541962
1316,39,60,0,0,0,0,194.2,107,33.01,174.0,107,14.79,89.3,83,4.02,11.2,2,3.02,2,0,1,0.5591265528409606
1317,2,138,0,0,1,33,214.9,91,36.53,288.7,97,24.54,262.7,64,11.82,8.1,2,2.19,0,0,0,0.1481491623309632
1318,32,89,0,0,0,0,269.8,94,45.87,227.0,125,19.3,212.2,135,9.55,4.7,6,1.27,1,1,1,0.6232009885014836
1319,30,22,0,0,1,29,151.2,147,25.7,203.2,135,17.27,296.1,98,13.32,11.1,2,3.0,2,0,0,0.2378675303924746
1320,32,69,1,0,0,0,111.3,110,18.92,226.8,107,19.28,187.6,66,8.44,10.2,12,2.75,1,0,0,0.17973406022181815
1321,3,106,0,0,0,0,273.8,120,46.55,149.3,104,12.69,193.9,127,8.73,11.2,3,3.02,0,0,0,0.46396284529772364
1322,42,104,2,0,0,0,142.6,88,24.24,85.4,96,7.26,246.4,80,11.09,14.0,4,3.78,1,0,0,0.24619869655567356
1323,36,174,0,0,0,0,178.0,49,30.26,141.5,83,12.03,265.1,114,11.93,6.2,5,1.67,3,0,1,0.6747154811355046
1324,40,127,2,0,1,33,180.5,94,30.69,241.9,107,20.56,225.4,113,10.14,7.4,2,2.0,1,0,0,0.18402402424520548
1325,50,2,1,0,1,27,141.7,125,24.09,160.7,136,13.66,170.3,81,7.66,9.3,2,2.51,1,0,0,0.12087985441272649
1326,15,91,1,0,0,0,289.3,73,49.18,179.8,86,15.28,186.7,94,8.4,6.4,7,1.73,1,1,1,0.6795784844699058
1327,6,34,2,0,1,26,193.4,91,32.88,198.3,94,16.86,257.2,94,11.57,9.5,5,2.57,2,0,0,0.34836329412573985
1328,34,111,2,0,0,0,184.2,92,31.31,215.0,96,18.28,100.1,64,4.5,11.3,4,3.05,1,0,0,0.35698451767223943
1329,43,110,1,0,1,30,144.1,87,24.5,229.8,88,19.53,174.7,90,7.86,12.4,4,3.35,2,0,0,0.2218443026135011
1330,14,65,1,0,0,0,180.3,84,30.65,199.9,129,16.99,280.1,62,12.6,12.1,1,3.27,3,0,1,0.681119669920304
1331,18,51,2,0,1,24,179.2,76,30.46,253.3,64,21.53,196.5,108,8.84,15.1,3,4.08,1,0,0,0.1815476322958676
1332,47,64,2,0,0,0,50.6,91,8.6,308.9,78,26.26,255.4,114,11.49,13.7,5,3.7,2,0,0,0.16886764313824854
1333,20,117,1,0,0,0,223.7,73,38.03,205.2,69,17.44,282.9,51,12.73,11.1,1,3.0,2,0,1,0.6488124909414594
1334,17,38,1,0,0,0,220.5,110,37.49,180.8,114,15.37,156.5,102,7.04,5.6,7,1.51,1,0,0,0.4686530798832173
1335,7,112,1,1,0,0,217.6,110,36.99,195.7,105,16.63,178.8,106,8.05,10.4,8,2.81,2,0,1,0.9451890423296039
1336,14,48,1,0,1,37,138.3,81,23.51,187.6,74,15.95,158.0,113,7.11,11.6,1,3.13,2,0,0,0.20933861917917687
1337,50,105,0,0,0,0,160.3,86,27.25,195.2,80,16.59,163.3,109,7.35,12.7,3,3.43,2,0,0,0.4514783029022761
1338,41,140,1,0,0,0,191.8,67,32.61,261.1,52,22.19,252.7,112,11.37,10.8,3,2.92,6,0,1,0.9526319075577766
1339,48,67,1,0,0,0,166.6,102,28.32,226.3,110,19.24,147.2,121,6.62,9.1,6,2.46,3,0,1,0.6420354926959531
1340,44,43,2,0,1,24,207.0,109,35.19,181.7,100,15.44,148.7,111,6.69,5.7,6,1.54,1,0,0,0.24023869957404917
1341,41,185,0,0,1,18,103.9,112,17.66,230.0,111,19.55,155.7,119,7.01,8.5,5,2.3,0,0,0,0.040514212266210325
1342,10,99,2,0,0,0,214.9,103,36.53,218.4,121,18.56,272.6,110,12.27,9.6,3,2.59,2,0,1,0.6228351343054438
1343,15,52,1,0,0,0,165.9,122,28.2,212.2,107,18.04,202.1,94,9.09,8.3,3,2.24,1,0,0,0.3053708176527793
1344,12,200,1,1,1,29,92.2,95,15.67,200.0,101,17.0,119.1,99,5.36,5.7,1,1.54,1,1,0,0.4245991182179717
1345,36,82,0,0,0,0,182.3,106,30.99,259.9,102,22.09,150.5,98,6.77,10.9,6,2.94,1,0,0,0.3514420394778086
1346,47,143,1,0,0,0,211.4,94,35.94,184.5,89,15.68,243.2,108,10.94,5.5,5,1.49,1,1,0,0.43989155728253426
1347,2,71,1,0,1,27,151.2,118,25.7,228.0,82,19.38,169.8,113,7.64,5.6,17,1.51,0,0,0,0.07165499188980654
1348,47,124,2,0,0,0,178.8,64,30.4,226.0,118,19.21,240.5,89,10.82,5.5,4,1.49,2,0,1,0.5103050293616122
1349,27,172,1,0,0,0,136.0,90,23.12,184.0,89,15.64,137.5,48,6.19,5.5,3,1.49,0,0,0,0.12991336568661527
1350,30,97,1,0,0,0,87.1,110,14.81,202.1,110,17.18,137.9,89,6.21,14.4,4,3.89,2,0,0,0.2444935781371404
1351,50,120,0,0,0,0,169.0,87,28.73,111.1,93,9.44,118.7,102,5.34,12.2,3,3.29,3,0,1,0.6490386796946215
1352,24,83,1,0,0,0,196.7,117,33.44,272.0,89,23.12,199.9,62,9.0,10.1,11,2.73,3,0,1,0.7247340166536543
1353,37,92,1,0,0,0,114.6,94,19.48,209.0,78,17.77,209.7,97,9.44,8.3,5,2.24,2,0,0,0.31485911417579443
1354,23,130,1,0,0,0,204.5,88,34.77,178.4,85,15.16,229.6,78,10.33,12.6,8,3.4,0,0,0,0.2634403842309223
1355,19,97,2,1,0,0,272.8,60,46.38,216.5,113,18.4,245.1,67,11.03,6.1,8,1.65,5,1,1,0.9964848322210252
1356,21,53,2,0,1,22,174.8,110,29.72,191.4,104,16.27,119.5,103,5.38,12.0,2,3.24,3,0,0,0.4588743719128499
1357,24,87,1,1,0,0,128.9,71,21.91,281.9,91,23.96,209.1,100,9.41,9.9,4,2.67,0,0,1,0.5791277274380788
1358,23,138,2,0,0,0,54.8,123,9.32,147.5,76,12.54,173.6,119,7.81,11.5,1,3.11,1,0,0,0.09633043604283666
1359,29,136,1,0,0,0,259.0,105,44.03,166.9,125,14.19,255.1,107,11.48,11.1,3,3.0,3,0,1,0.8535302236494876
1360,19,98,1,0,0,0,182.6,76,31.04,145.2,75,12.34,162.6,127,7.32,12.0,1,3.24,6,1,1,0.9470475335972977
1361,18,109,0,0,0,0,123.0,111,20.91,237.2,103,20.16,258.8,91,11.65,9.3,12,2.51,1,0,0,0.2027906150208836
1362,12,84,1,0,0,0,169.9,96,28.88,190.3,103,16.18,188.0,82,8.46,8.6,2,2.32,2,0,0,0.48193952894620656
1363,21,157,0,0,1,27,201.4,85,34.24,101.3,60,8.61,258.5,113,11.63,11.9,5,3.21,2,0,0,0.3718661049168399
1364,46,74,1,0,1,24,124.2,146,21.11,266.2,84,22.63,156.7,108,7.05,11.5,6,3.11,3,0,0,0.30785575176996977
1365,19,66,0,0,0,0,128.2,109,21.79,274.5,112,23.33,211.0,90,9.49,8.1,4,2.19,0,0,0,0.11907737987789611
1366,41,142,0,0,1,20,214.3,126,36.43,250.1,102,21.26,189.7,116,8.54,10.6,4,2.86,4,0,1,0.7383528248156299
1367,47,136,1,0,1,24,243.3,107,41.36,226.8,111,19.28,138.5,117,6.23,11.0,4,2.97,4,0,1,0.8033324628220778
1368,15,75,2,0,1,17,200.7,107,34.12,212.5,109,18.06,204.0,136,9.18,12.9,3,3.48,4,0,1,0.7034931357198044
1369,23,59,1,0,0,0,231.4,93,39.34,168.0,92,14.28,257.2,124,11.57,11.4,5,3.08,2,0,1,0.6708472349747832
1370,37,45,1,0,1,32,235.0,85,39.95,240.5,101,20.44,147.1,88,6.62,7.7,3,2.08,2,0,0,0.476086303459627
1371,49,48,0,0,0,0,237.5,117,40.38,211.1,114,17.94,163.9,114,7.38,9.7,3,2.62,1,0,1,0.5227951956904213
1372,24,16,2,0,0,0,228.3,80,38.81,130.9,75,11.13,156.7,98,7.05,8.4,9,2.27,1,0,0,0.49348010283031635
1373,44,140,1,0,0,0,160.5,123,27.29,185.9,110,15.8,150.4,94,6.77,10.7,5,2.89,1,0,0,0.2909620814967629
1374,21,108,2,0,1,48,185.6,125,31.55,224.6,125,19.09,284.7,87,12.81,6.9,3,1.86,1,0,0,0.19399154097963825
1375,14,53,1,0,0,0,214.3,138,36.43,232.2,99,19.74,0.0,0,0.0,8.3,5,2.24,1,0,0,0.44902292332807026
1376,37,91,0,0,0,0,240.8,105,40.94,192.8,93,16.39,253.4,69,11.4,7.6,3,2.05,4,0,1,0.902826229321672
1377,39,105,0,0,0,0,104.2,75,17.71,272.9,91,23.2,187.2,107,8.42,9.2,2,2.48,1,0,0,0.16676992162182627
1378,17,122,1,0,0,0,273.8,94,46.55,237.1,131,20.15,295.9,89,13.32,10.4,2,2.81,3,1,1,0.8755885674232412
1379,43,26,1,1,0,0,194.4,105,33.05,238.3,100,20.26,239.1,129,10.76,9.6,5,2.59,0,0,1,0.7603314202430543
1380,17,129,1,0,0,0,130.2,94,22.13,195.2,126,16.59,195.5,68,8.8,7.6,5,2.05,2,0,0,0.35926477728282075
1381,44,118,0,1,1,52,123.7,114,21.03,133.2,137,11.32,191.8,102,8.63,7.9,3,2.13,0,0,0,0.35416580112232143
1382,1,152,0,0,0,0,142.8,106,24.28,230.5,87,19.59,212.8,74,9.58,7.2,8,1.94,0,0,0,0.14003414216724666
1383,14,51,2,0,1,32,206.1,134,35.04,179.6,84,15.27,332.2,90,14.95,10.2,2,2.75,3,0,1,0.5583049003700518
1384,3,57,1,0,1,25,182.4,92,31.01,214.7,104,18.25,174.4,110,7.85,10.1,2,2.73,1,0,0,0.18769029906596138
1385,41,60,0,0,1,43,179.9,100,30.58,245.1,71,20.83,225.7,114,10.16,11.4,4,3.08,2,0,0,0.31036720275676194
1386,45,103,1,0,0,0,228.4,103,38.83,97.3,129,8.27,199.9,67,9.0,9.4,7,2.54,3,0,1,0.7977560749721355
1387,44,57,1,0,0,0,202.0,100,34.34,168.9,90,14.36,231.8,119,10.43,3.4,4,0.92,1,0,0,0.41060187360526573
1388,5,84,1,0,0,0,148.8,89,25.3,189.8,93,16.13,147.6,73,6.64,6.3,2,1.7,1,0,0,0.2611648563199122
1389,1,166,1,1,0,0,191.3,120,32.52,167.3,88,14.22,162.9,110,7.33,10.2,2,2.75,2,1,1,0.9249855992575194
1390,43,130,1,0,0,0,159.9,70,27.18,236.8,127,20.13,227.9,95,10.26,9.0,1,2.43,1,0,0,0.28938605320247485
1391,3,116,1,1,0,0,191.7,97,32.59,176.2,127,14.98,103.9,96,4.68,4.9,4,1.32,2,0,1,0.925338783479496
1392,36,51,1,0,0,0,86.4,102,14.69,202.1,113,17.18,113.0,84,5.09,11.9,6,3.21,2,0,0,0.24284839426797025
